Date,pm10,CO,SO2,NO2
10/27/1998,22.66666667,0.796703534,3.280621794,17.20934626
10/28/1998,24.66666667,0.889823083,4.148770221,19.6379216
10/29/1998,30.75,0.79923575,4.044378632,14.25219605
10/30/1998,37.75,0.996147517,5.072293118,18.21931384
10/31/1998,33.5,1.010099643,5.413862606,16.1164321
11/1/1998,21.84313725,0.921231214,4.598822485,14.97708345
11/2/1998,20.25,0.915454586,4.516444324,16.8081768
11/3/1998,28.4,0.855264508,3.638300662,16.93709645
11/4/1998,17,0.763767883,4.163856029,16.04754181
11/5/1998,23.66666667,0.708605967,5.015511206,15.93773667
11/6/1998,26.25,0.77548305,5.448662765,16.77120805
11/7/1998,18.64583333,0.769347233,6.103663985,14.67023819
11/8/1998,21.75,0.76756945,4.410649318,14.19264067
11/9/1998,23.25,0.898140067,7.306707015,18.29800732
11/10/1998,21.5,0.81176045,5.053500121,15.94238091
11/11/1998,19.33333333,0.633541717,2.980312833,13.52427195
11/12/1998,19.25,0.87328435,6.44481025,16.98760209
11/13/1998,20.88235294,1.115735067,8.775774279,22.20100064
11/14/1998,25.5,1.037361083,6.613934397,18.53007252
11/15/1998,19.75,0.882291633,3.960968926,13.25576413
11/16/1998,30.75,1.038897333,5.202422897,18.99187317
11/17/1998,19.5,1.124007517,4.738767088,17.64230083
11/18/1998,24.5,1.0500745,5.925523559,15.6686673
11/19/1998,20.57142857,0.947687767,5.877368455,17.16710709
11/20/1998,25.66666667,0.928132017,4.396438864,16.18839861
11/21/1998,15,0.761666683,5.931800515,10.61264813
11/22/1998,16.33333333,0.632361183,5.418270818,12.03292365
11/23/1998,22.33333333,0.759825233,6.319935258,18.37228335
11/24/1998,15,0.81336915,5.367683813,14.53352626
11/25/1998,15.05882353,0.8478642,4.920481578,16.6986033
11/26/1998,23.2,0.656506317,3.084522984,9.870012217
11/27/1998,15,0.802916667,4.255575109,13.06829165
11/28/1998,20,0.96877815,7.176503078,18.58540365
11/29/1998,22.25,1.117638933,7.019705969,20.1019433
11/30/1998,33,1.042874333,5.088005047,19.14762296
12/1/1998,18.3125,0.950227317,4.423379625,16.50574752
12/2/1998,42.2,0.972497783,8.446779063,21.64120035
12/3/1998,23,0.929951017,8.635301609,25.47058248
12/4/1998,29.33333333,1.045520833,6.642803359,21.16115348
12/5/1998,20.5,0.9247222,5.2640535,16.66373964
12/6/1998,13.5,0.69833335,4.899384984,14.59039255
12/7/1998,17.22,0.668246133,4.811977656,13.89371026
12/8/1998,16.25,0.7338823,3.713124563,14.495092
12/9/1998,18.25,0.942126383,4.462562406,13.98386005
12/10/1998,25,0.889557333,8.906584313,18.58676932
12/11/1998,23.5,0.719216617,8.391920016,15.84646852
12/12/1998,22.5,0.75059175,8.936978516,17.13943776
12/13/1998,16.53191489,0.702608683,8.618552672,15.77859333
12/14/1998,12.33333333,0.668218617,5.444172094,13.46516867
12/15/1998,17.5,0.86376395,10.88901842,22.11922529
12/16/1998,18.25,1.09971381,12.80790018,26.03756852
12/17/1998,17.5,1.047518768,9.198127152,22.87184105
12/18/1998,16,0.86755819,6.007556758,14.39219357
12/19/1998,18.1875,0.728318828,5.991248258,16.48574605
12/20/1998,21.5,0.909798224,7.296775576,15.51549735
12/21/1998,23.5,0.791331379,5.139166045,13.98693645
12/22/1998,11.5,0.648962328,4.343252273,9.64932385
12/23/1998,13.75,0.689933379,7.823443303,15.3797109
12/24/1998,17.25,0.746473717,8.976840227,17.37941585
12/25/1998,15.85714286,0.749719217,6.453551424,14.2441796
12/26/1998,16.25,0.957638933,9.854612667,20.8454958
12/27/1998,20.5,0.793330949,7.762785091,16.6570652
12/28/1998,22.5,1.072619034,8.560309712,20.1775102
12/29/1998,13,0.888601233,5.503564909,18.35630482
12/30/1998,13.25,0.621579767,5.080696939,13.09410732
12/31/1998,20.16326531,0.92177705,6.819772212,18.10093957
1/1/1999,26.5,0.811288768,7.198482419,12.88868308
1/2/1999,19.5,0.612962643,6.097905467,13.1819965
1/3/1999,8,0.613933214,3.884647633,10.73622379
1/4/1999,10,0.617336889,7.397600534,13.2524717
1/5/1999,14,0.632225981,8.773823967,17.21390932
1/6/1999,19.69444444,0.8664005,10.30648856,21.76636232
1/7/1999,23.33333333,0.908562643,7.806655113,18.76711958
1/8/1999,32.5,1.067836518,7.521664806,20.28889721
1/9/1999,11.5,1.021948286,5.164831726,15.29901604
1/10/1999,12,0.647716464,6.559139823,13.080115
1/11/1999,16.5,0.721738179,8.523634032,18.73621109
1/12/1999,18.6969697,0.833804161,7.387974919,21.85520521
1/13/1999,33.5,0.878486393,7.194083823,20.37977371
1/14/1999,26,0.735483643,6.376035371,17.22140767
1/15/1999,16.5,0.874794407,7.21443105,17.92556183
1/16/1999,21.5,0.846397264,7.276505317,17.98154092
1/17/1999,19.5,0.819091462,7.254248217,18.05995417
1/18/1999,14.63888889,0.759277462,2.871490217,15.78917579
1/19/1999,18,0.964878407,5.256092,17.88011904
1/20/1999,30,1.243702963,6.50669375,21.81613229
1/21/1999,25.5,1.304350167,8.486518776,23.02950737
1/22/1999,19.5,0.739489056,4.382760183,17.12812233
1/23/1999,17.5,0.56675725,2.838198328,10.72835242
1/24/1999,13.89473684,0.572165148,3.433882155,9.72926675
1/25/1999,20,0.811325463,5.816575267,14.06620071
1/26/1999,25.5,0.765058889,8.969269333,15.35991883
1/27/1999,35,0.869823333,9.118548919,19.67243333
1/28/1999,27,0.793226185,5.814282339,17.59447317
1/29/1999,31,0.730359185,6.044896613,16.31480704
1/30/1999,17.28571429,0.640039574,8.19929879,12.94263288
1/31/1999,16.5,0.548299148,7.931338468,12.71934017
2/1/1999,14,0.695702463,9.561453217,23.17397708
2/2/1999,17.5,0.736562815,4.300442967,19.47532322
2/3/1999,24.5,0.981488167,5.2537356,16.89189852
2/4/1999,15.5,1.018306278,5.828541565,18.19847225
2/5/1999,18.27777778,0.744662315,6.231155813,12.97244154
2/6/1999,22,0.93961463,6.611411422,18.94729217
2/7/1999,22.5,0.973824889,4.844695641,15.2637585
2/8/1999,29.5,0.882126111,6.221120453,17.65041861
2/9/1999,16,0.923196667,8.291858172,21.41581078
2/10/1999,28,0.878260352,6.466511387,18.66387918
2/11/1999,20.52777778,0.891273833,6.686128783,18.61469936
2/12/1999,23.5,0.619853444,4.3207507,12.98157438
2/13/1999,9,0.525957074,5.471912933,10.20165905
2/14/1999,12,0.466121245,6.323658807,8.676125105
2/15/1999,27.5,0.749927963,10.17166727,18.14966895
2/16/1999,27,0.92004837,11.26401548,25.44073945
2/17/1999,21.65,0.856982222,7.002023194,19.44557381
2/18/1999,14,0.782180464,5.903751063,16.08207267
2/19/1999,20.5,0.663662464,5.644108939,14.5484249
2/20/1999,18.5,0.614424482,6.35168103,12.7825182
2/21/1999,15,0.552125839,4.894935424,9.82316965
2/22/1999,16,0.503597981,5.726632828,10.0715744
2/23/1999,21.86486486,0.759000732,8.866035833,19.1213016
2/24/1999,24.33333333,0.800848839,6.716515106,21.4298968
2/25/1999,31.66666667,0.826166911,7.073045333,19.2532167
2/26/1999,33,0.813514018,7.288740803,19.097098
2/27/1999,33.5,1.185948304,8.279271394,21.7447629
2/28/1999,21.5,0.782686339,4.13168047,15.12761855
3/1/1999,15.47368421,0.645485714,4.722771758,13.40744405
3/2/1999,22.33333333,0.707421054,5.885210015,17.2820981
3/3/1999,35.5,0.698746607,4.57357675,14.54120982
3/4/1999,19,0.605786982,4.4655125,11.27183223
3/5/1999,35.5,0.837060607,4.878442926,14.81502709
3/6/1999,20,0.701678929,3.952219424,12.66329695
3/7/1999,17.07317073,0.601142018,4.054794076,7.627717409
3/8/1999,19,0.545995036,4.818991032,8.519500818
3/9/1999,28,0.618139054,6.954387379,15.21290133
3/10/1999,18,0.644699018,6.449612045,14.82132248
3/11/1999,21,0.648347554,5.422350818,13.55335048
3/12/1999,26.66666667,0.903029607,5.490298576,14.71496586
3/13/1999,20.24390244,0.740078286,5.097295394,11.45617676
3/14/1999,21,0.582886929,4.900325531,12.26798267
3/15/1999,9.333333333,0.613496929,3.973851188,10.05681815
3/16/1999,20.33333333,0.67299775,6.584533924,13.86922014
3/17/1999,23.5,0.754249482,7.856481547,22.89292338
3/18/1999,29.5,0.684042196,6.461285313,18.03500333
3/19/1999,22.78947368,0.728044089,5.336586641,12.34304814
3/20/1999,31,0.795415911,4.682216063,14.46194086
3/21/1999,23.5,0.581550857,3.589048359,12.98857367
3/22/1999,22,0.551131,4.777797591,11.91134177
3/23/1999,25,0.766461893,6.406091788,19.772405
3/24/1999,28.33333333,0.933061661,5.86429453,23.50752832
3/25/1999,22.87179487,0.711836054,4.687697338,14.0148245
3/26/1999,19.33333333,0.716767696,4.80701525,15.59594313
3/27/1999,15,0.622104696,5.498119162,15.53463296
3/28/1999,23.25,0.568749911,3.364723397,9.793402708
3/29/1999,22.33333333,0.606617286,6.080865853,14.40618829
3/30/1999,29,0.571535161,5.567449971,13.58144846
3/31/1999,26.2195122,0.581897696,5.511833397,18.03329225
4/1/1999,30,0.66057,4.746666647,22.02116571
4/2/1999,25.5,0.742079929,4.063712871,14.28496884
4/3/1999,22,0.690490357,2.395994157,10.75143421
4/4/1999,18,0.551664786,3.129410614,7.920928
4/5/1999,32,0.691911304,4.327044843,12.41589613
4/6/1999,22.325,0.740727453,4.834079561,12.67331623
4/7/1999,20.5,0.599699731,3.525344697,12.38996141
4/8/1999,30,0.725502037,4.632668765,16.69061509
4/9/1999,39,0.704436107,3.198030486,14.49570771
4/10/1999,31.5,0.577543482,2.847240857,7.955808083
4/11/1999,29,0.560386696,2.9331922,9.8775115
4/12/1999,23.58974359,0.583788964,4.600196971,10.219097
4/13/1999,27,0.532790107,5.602969886,9.510700917
4/14/1999,28,0.563229339,5.022935643,12.15695004
4/15/1999,47,0.645864429,4.203690743,16.50057072
4/16/1999,28,0.672258339,3.038531129,14.09575416
4/17/1999,17,0.633912927,3.683490586,12.39444004
4/18/1999,14.35897436,0.507318571,4.361436829,9.63651508
4/19/1999,23.5,0.614926071,4.605471397,15.84775368
4/20/1999,30.5,0.786821107,5.264022071,18.92844252
4/21/1999,29.5,0.727946182,4.903267243,17.15831092
4/22/1999,22.5,0.629026643,5.520709757,18.51333324
4/23/1999,25,0.7231845,4.501553714,16.287173
4/24/1999,19.39534884,0.612705286,3.1681237,7.846927083
4/25/1999,20,0.595507054,5.621773529,10.35270492
4/26/1999,28,0.642834268,6.014755857,13.40416204
4/27/1999,28,0.62715525,3.261721143,9.604660375
4/28/1999,17,0.657343839,3.333589471,13.86174163
4/29/1999,13,0.705435286,4.399758614,13.69192
4/30/1999,13.6097561,0.629435893,3.650299348,12.91939029
5/1/1999,10,0.501986696,3.710440955,10.96369679
5/2/1999,14,0.47424625,3.901186212,9.233622958
5/3/1999,15,0.585263161,3.702615318,10.89618783
5/4/1999,19,0.665517207,4.324827348,12.65885658
5/5/1999,20,0.66938831,5.303417288,13.42715817
5/6/1999,17.07692308,0.569478638,3.571050545,12.47105296
5/7/1999,16,0.576016483,3.532907379,10.65466813
5/8/1999,21.5,0.617006517,2.593908,9.311809043
5/9/1999,24,0.667249534,3.965052667,11.16902961
5/10/1999,24,0.581502259,3.657314985,11.67972522
5/11/1999,22,0.653671431,3.457381515,14.32410352
5/12/1999,20.48648649,0.778686172,4.255110652,16.62162222
5/13/1999,23.66666667,0.6321355,3.555347864,14.1154717
5/14/1999,18,0.537267879,2.807386652,10.71904783
5/15/1999,14.33333333,0.586784845,4.21983147,9.776386261
5/16/1999,15.33333333,0.53053469,4.053607455,8.14935987
5/17/1999,22.66666667,0.574416707,3.876696971,11.1263003
5/18/1999,17.58536585,0.584271534,2.680509015,11.22161087
5/19/1999,25.5,0.688724759,2.513903044,11.26107818
5/20/1999,28,0.685206759,3.023609559,10.33157143
5/21/1999,29,0.650561086,3.731125471,14.47587546
5/22/1999,22.33333333,0.606851862,3.823622676,13.20814813
5/23/1999,23.66666667,0.519782586,2.730946324,8.78750225
5/24/1999,23.56097561,0.604277379,2.850719735,12.69356138
5/25/1999,30.5,0.611168964,3.723539132,13.37774379
5/26/1999,42,0.578795339,3.874161838,14.1210088
5/27/1999,25.33333333,0.606911607,4.063461794,11.50645724
5/28/1999,27.33333333,0.6470665,4.668910868,14.69113968
5/29/1999,22.66666667,0.741466107,4.311470882,15.08540192
5/30/1999,21.2195122,0.657575818,3.949018912,12.40652172
5/31/1999,20.66666667,0.565740759,3.967707364,12.14614628
6/1/1999,20.33333333,0.574713623,3.520349044,12.78916408
6/2/1999,22.66666667,0.560156,4.171636544,12.81244658
6/3/1999,26.33333333,0.593421111,4.208701294,10.5029095
6/4/1999,31.66666667,0.588874852,3.951654221,9.511230167
6/5/1999,19.28571429,0.568219963,3.105397515,10.66832065
6/6/1999,14.66666667,0.455915648,2.965831091,8.086627043
6/7/1999,15,0.596457519,4.743777074,12.85796142
6/8/1999,17.33333333,0.590679426,4.907578397,11.07370696
6/9/1999,16.33333333,0.652202,4.088922735,9.0024015
6/10/1999,14.5,0.581434732,2.654495265,8.637058217
6/11/1999,17.21428571,0.670125321,3.161925338,11.157809
6/12/1999,17,0.721561259,3.487768662,9.045053478
6/13/1999,14,0.555374352,2.706688441,6.246104696
6/14/1999,13,0.618347926,2.975463485,10.79745496
6/15/1999,12,0.61538137,3.394784735,9.429097208
6/16/1999,19,0.599722056,3.54491075,10.56024873
6/17/1999,17.31707317,0.694182759,2.837258114,12.51018679
6/18/1999,21,0.759623269,4.229555257,12.24493804
6/19/1999,17,0.676111346,5.331334643,12.01513096
6/20/1999,10.5,0.581908481,3.288002457,9.644776542
6/21/1999,13.5,0.898494942,4.061770143,13.00605688
6/22/1999,14,0.788451111,4.348001986,16.21855852
6/23/1999,20.90243902,0.761981556,4.578482294,17.62472719
6/24/1999,23.33333333,0.738806759,4.135029486,16.404136
6/25/1999,17.5,0.839726556,3.005698586,14.0606155
6/26/1999,19.5,0.886104426,3.373064986,12.78560481
6/27/1999,17,0.784836519,3.2819262,10.37782631
6/28/1999,19.5,0.583845185,3.368324714,10.63994681
6/29/1999,23.97435897,0.612509685,2.6324522,11.81906638
6/30/1999,19.5,0.641926167,3.3867653,11.03280652
7/1/1999,22,0.669510931,2.58620087,10.65488131
7/2/1999,17,0.602843517,3.23187475,10.04861531
7/3/1999,15,0.618500491,3.135712,10.0787484
7/4/1999,28,0.570843603,3.620177471,8.638722
7/5/1999,29.69230769,0.553448293,4.649086443,7.52497372
7/6/1999,27,0.548742897,4.2248039,9.84071148
7/7/1999,17,0.534107569,3.307047371,9.23966372
7/8/1999,22.66666667,0.588397569,4.329755629,11.39201876
7/9/1999,27.66666667,0.575155439,3.988090544,11.96037413
7/10/1999,30.66666667,0.481994036,3.283746279,6.605388042
7/11/1999,27.92307692,0.445603411,2.6390425,6.205362
7/12/1999,21,0.588898509,3.436060841,11.73538868
7/13/1999,18.66666667,0.535688621,2.856041771,9.03306728
7/14/1999,25,0.553797069,2.864318257,12.831406
7/15/1999,22,0.615052912,4.263687029,14.29695654
7/16/1999,26,0.626075138,4.9086061,15.09577646
7/17/1999,20.475,0.599500293,4.741296229,13.2231106
7/18/1999,11.5,0.536353672,4.033576214,10.45528658
7/19/1999,13,0.65416281,3.818783529,13.22147572
7/20/1999,20.5,0.615246552,3.601088871,11.55299452
7/21/1999,33,0.591035534,3.374874729,11.16435783
7/22/1999,33,0.633486862,2.749031288,12.14756196
7/23/1999,33.76315789,0.737124107,3.848433712,13.44146292
7/24/1999,31.75,0.659992263,5.351661833,12.57165421
7/25/1999,13,0.551058569,4.773457955,8.7790405
7/26/1999,22.33333333,0.645728793,4.281770212,11.4569815
7/27/1999,37,0.718165638,4.700683545,15.40950968
7/28/1999,39.66666667,0.706925448,4.3040785,16.75791712
7/29/1999,25.7804878,0.641103241,4.993726273,16.24215584
7/30/1999,38.66666667,0.670719103,3.848675591,14.4819665
7/31/1999,41.5,0.644690224,3.881895121,11.57820046
8/1/1999,39.5,0.607183897,3.673633848,8.9618055
8/2/1999,31,0.625054448,3.870566455,11.32217636
8/3/1999,14.5,0.603884879,5.37861703,13.83258958
8/4/1999,24.275,0.655647052,3.382975394,16.26184838
8/5/1999,27.66666667,0.668715155,4.304489273,15.35839628
8/6/1999,25.33333333,0.651584379,4.246745788,13.5500834
8/7/1999,21,0.601339304,3.382703939,10.29355732
8/8/1999,26.66666667,0.509569857,3.337765864,8.6513636
8/9/1999,24.33333333,0.576814286,3.195617167,9.490321231
8/10/1999,20.90243902,0.670781125,3.411690667,15.03942908
8/11/1999,28.33333333,0.585794625,3.1858365,14.42625828
8/12/1999,42,0.663766862,4.632998348,14.8977198
8/13/1999,35.66666667,0.661495983,2.525097076,12.47476616
8/14/1999,22.66666667,0.648652103,2.550200394,11.38118683
8/15/1999,22.66666667,0.615301741,3.489453545,7.808779708
8/16/1999,18.76315789,0.640449948,4.007890909,11.11255024
8/17/1999,17.66666667,0.680884586,4.005634574,12.6519396
8/18/1999,20,0.684568293,4.137626015,12.97447096
8/19/1999,19,0.631512431,3.572798632,10.76724936
8/20/1999,15.33333333,0.636214379,3.385310941,11.70514904
8/21/1999,14.5,0.60502869,2.818231841,7.775495231
8/22/1999,16.675,0.639152276,3.035263943,8.615821808
8/23/1999,27.5,0.730708931,4.112353029,13.57118035
8/24/1999,13,0.738756724,3.915054186,14.89070665
8/25/1999,12.33333333,0.68024519,2.656150614,12.70855465
8/26/1999,14.66666667,0.64001031,2.954277643,10.70495542
8/27/1999,16,0.630743138,2.7696525,11.04587885
8/28/1999,21.02564103,0.584195448,4.740410515,10.7418415
8/29/1999,13.66666667,0.517160207,3.819492515,8.887415115
8/30/1999,33.33333333,0.550095684,3.531484971,9.076880962
8/31/1999,24,0.626196207,3.435057257,11.9636122
9/1/1999,26.66666667,0.737168393,4.016145303,17.67135648
9/2/1999,35,0.75396169,4.63946603,20.6387779
9/3/1999,26.70731707,0.846002776,4.770380606,22.2945865
9/4/1999,21,0.646420034,3.280319879,13.9625002
9/5/1999,30,0.525913741,3.016788985,6.56666675
9/6/1999,18.33333333,0.544109207,2.171400318,8.06250005
9/7/1999,20.33333333,0.65689231,2.379412167,12.0329297
9/8/1999,21.33333333,0.696933103,2.829568303,16.24881265
9/9/1999,21.3902439,0.73042231,2.556922531,16.26859485
9/10/1999,24,0.841259929,3.117828922,17.18955337
9/11/1999,23.33333333,0.84117925,4.657960688,15.66228063
9/12/1999,24.66666667,0.729473946,4.207521359,13.61403511
9/13/1999,31,0.681426982,2.939315578,15.15789032
9/14/1999,24,0.671711333,2.793576448,15.65694325
9/15/1999,15.4,0.731932833,3.609971685,16.75555567
9/16/1999,24,0.5348727,3.342694981,9.327965667
9/17/1999,26.75,0.641512089,4.61467115,11.14525163
9/18/1999,22.75,0.708537143,3.085397641,13.83431365
9/19/1999,17.33333333,0.639043089,2.988454328,12.94362741
9/20/1999,21.33333333,0.635955431,2.546806734,15.286552
9/21/1999,13.03125,0.603190621,2.339416045,13.42015389
9/22/1999,21.4,0.554733793,3.083454955,11.79247233
9/23/1999,21.33333333,0.630903431,5.58150547,19.43406217
9/24/1999,22,0.704791054,5.062548632,18.44819865
9/25/1999,21,0.739880929,4.148412515,15.72176047
9/26/1999,11,0.558928643,2.691256029,10.74019606
9/27/1999,19.95121951,0.604444286,2.576622588,12.32478178
9/28/1999,12.66666667,0.542576,2.331984912,13.071854
9/29/1999,11.33333333,0.521787643,2.285395691,10.76150089
9/30/1999,14.6,0.620882304,3.470969,11.78335561
10/1/1999,20.66666667,0.7781954,5.015136574,19.19621012
10/2/1999,20.66666667,0.639166617,4.114642338,14.61274506
10/3/1999,16.92682927,0.51388895,4.299185912,11.632353
10/4/1999,16.25,0.6802053,2.850573588,15.49340847
10/5/1999,19.33333333,0.762090217,3.096073015,12.84107819
10/6/1999,20.8,0.7266633,5.546556397,15.85541219
10/7/1999,25.66666667,0.642873933,4.311727382,13.4207515
10/8/1999,26.66666667,0.682306017,4.716586132,15.08766375
10/9/1999,19.3,0.546982724,3.959308735,15.20052088
10/10/1999,15,0.522629362,2.854678956,12.41927088
10/11/1999,19.33333333,0.533999877,3.436164206,12.409091
10/12/1999,15.8,0.596976983,4.266138088,15.82803859
10/13/1999,19.66666667,0.639799448,4.160778265,14.00435933
10/14/1999,26,0.587988839,4.636520563,11.56088967
10/15/1999,15.35897436,0.618743636,5.253360081,14.60463612
10/16/1999,22.5,0.801041154,3.431239741,15.8106884
10/17/1999,7,0.769230769,3.602517103,16.36111113
10/18/1999,24,0.630644393,3.535189339,11.54402181
10/19/1999,28.5,0.781530323,4.554875059,16.42431313
10/20/1999,20.33333333,0.884142726,3.589852412,17.53761141
10/21/1999,16.425,0.820313935,4.586430309,15.67226506
10/22/1999,17.33333333,0.859095161,4.563555606,19.44037429
